
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   __mag,_comp |   mavar,__deg |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __L/D,ratio |   ___cl,total |   ___cd,total |   wing1,_lift |   wing1,_lift |   wing2,_lift |   wing2,_lift |   hstab,_lift |   hstab,_lift |   vstb1,_lift |   vstb2,_lift | 
   1920.21826 |    1908.19299 |    1908.19299 |       0.00000 |      21.15131 |      16.15131 |     299.93591 |      -0.00001 |       0.00000 |       0.00000 |       0.00000 |      -0.00001 |       0.00000 |       0.00000 |       2.28648 |      -0.20234 |     118.17020 |     131.08728 |     131.02623 |      12.91708 |      92.28648 |       0.20218 |     180.00000 |      -0.00516 |      -0.00000 |      -0.12705 |   13175.90332 | -103703.80469 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   1921.23328 |    1909.24060 |    1909.24060 |       0.00000 |      21.15163 |      16.15163 |     299.93591 |      -0.00001 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00002 |       0.00002 |       2.28654 |      -0.20231 |     118.17022 |     131.08730 |     131.02623 |      12.91708 |     -87.71344 |      -0.20215 |     180.00000 |       0.03860 |      -0.00000 |      -0.19110 |      -1.51780 |       7.94226 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1922.22815 |    1910.19226 |    1910.19226 |       0.00000 |      21.15193 |      16.15193 |     299.93591 |      -0.00001 |       0.00011 |       0.00010 |       0.00010 |      -0.00001 |       0.00012 |       0.00012 |       2.28625 |      -0.20238 |     118.17023 |     131.08731 |     131.02623 |      12.91708 |     -87.71373 |      -0.20222 |     180.00000 |       0.30222 |      -0.00000 |      -0.12862 |     -12.33959 |      95.93866 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   1923.23889 |    1911.21326 |    1911.21326 |       0.00000 |      21.15226 |      16.15226 |     299.93591 |      -0.00001 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00002 |       0.00002 |       2.28618 |      -0.20221 |     118.17023 |     131.08731 |     131.02623 |      12.91708 |      92.28619 |       0.20205 |     180.00000 |      -0.04046 |      -0.00000 |      -0.14802 |      61.74453 |    -417.14725 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   1924.23853 |    1912.21265 |    1912.21265 |       0.00000 |      21.15253 |      16.15253 |     299.93591 |      -0.00001 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00002 |       0.00002 |       2.28702 |      -0.20234 |     118.17023 |     131.08731 |     131.02623 |      12.91708 |      92.28703 |       0.20218 |     180.00000 |      -0.05925 |      -0.00000 |      -0.10757 |    -144.74556 |    1345.65576 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   1925.23828 |    1913.20264 |    1913.20264 |       0.00000 |      21.15284 |      16.15284 |     299.93591 |      -0.00001 |       0.00003 |       0.00003 |       0.00003 |      -0.00001 |       0.00004 |       0.00004 |       2.28646 |      -0.20240 |     118.17023 |     131.08731 |     131.02623 |      12.91708 |      92.28647 |       0.20224 |     180.00000 |      -0.09471 |      -0.00000 |      -0.29262 |      48.41601 |    -165.45427 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   1926.22900 |    1914.19226 |    1914.19226 |       0.00000 |      21.15314 |      16.15314 |     299.93591 |      -0.00001 |       0.00001 |       0.00000 |       0.00000 |      -0.00001 |       0.00001 |       0.00001 |       2.28639 |      -0.20241 |     118.17023 |     131.08731 |     131.02623 |      12.91708 |     -87.71359 |      -0.20225 |     180.00000 |       0.01449 |      -0.00000 |      -0.08909 |   -3531.81714 |   39644.37109 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1927.24207 |    1915.24854 |    1915.24854 |       0.00000 |      21.15348 |      16.15348 |     299.93591 |      -0.00001 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00002 |       0.00002 |       2.28655 |      -0.20285 |     118.17023 |     131.08731 |     131.02631 |      12.91708 |     -87.71343 |      -0.20269 |     180.00000 |       0.04719 |      -0.00000 |       0.35568 |       2.30177 |       6.47146 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1928.21875 |    1916.18616 |    1916.18616 |       0.00000 |      21.15376 |      16.15376 |     299.93591 |      -0.00001 |       0.00004 |       0.00004 |       0.00004 |      -0.00001 |       0.00004 |       0.00004 |       2.28627 |      -0.20223 |     118.17024 |     131.08733 |     131.02631 |      12.91708 |     -87.71371 |      -0.20207 |     180.00000 |       0.11069 |      -0.00000 |      -0.22592 |    -108.23818 |     479.10699 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   1929.21790 |    1917.18420 |    1917.18420 |       0.00000 |      21.15410 |      16.15410 |     299.93591 |      -0.00001 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00001 |       0.00001 |       2.28687 |      -0.20243 |     118.17023 |     131.08731 |     131.02631 |      12.91708 |     -87.71311 |      -0.20227 |     180.00000 |       0.02854 |      -0.00000 |       1.10252 |      29.34354 |      26.61485 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 |      -0.00000 |      -0.00000 | 
   1930.23242 |    1918.24146 |    1918.24146 |       0.00000 |      21.15445 |      16.15445 |     299.93591 |      -0.00001 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00001 |       0.00001 |       2.28680 |      -0.20248 |     118.17023 |     131.08731 |     131.02631 |      12.91708 |     -87.71317 |      -0.20232 |     180.00000 |       0.02342 |      -0.00000 |      -0.14383 |     126.25716 |    -877.81012 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1931.23865 |    1919.21643 |    1919.21643 |       0.00000 |      21.15479 |      16.15479 |     299.93591 |      -0.00001 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00002 |       0.00002 |       2.28720 |      -0.20250 |     118.17023 |     131.08731 |     131.02631 |      12.91708 |      92.28722 |       0.20234 |     180.00000 |      -0.06356 |      -0.00000 |      -0.27138 |     -59.64605 |     219.78938 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   1932.24731 |    1920.22119 |    1920.22119 |       0.00000 |      21.15508 |      16.15508 |     299.93591 |      -0.00001 |       0.00006 |       0.00006 |       0.00006 |      -0.00001 |       0.00006 |       0.00006 |       2.28638 |      -0.20244 |     118.17024 |     131.08733 |     131.02631 |      12.91708 |     -87.71360 |      -0.20227 |     180.00000 |       0.16214 |      -0.00000 |      -0.20521 |     -60.11409 |     292.93533 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1933.22937 |    1921.19299 |    1921.19299 |       0.00000 |      21.15535 |      16.15535 |     299.93591 |      -0.00001 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00001 |       0.00001 |       2.28632 |      -0.20227 |     118.17026 |     131.08734 |     131.02631 |      12.91708 |     -87.71366 |      -0.20211 |     180.00000 |       0.01829 |      -0.00000 |      -0.19034 |   -4348.36426 |   22844.81836 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   1934.22949 |    1922.19824 |    1922.19824 |       0.00000 |      21.15566 |      16.15566 |     299.93591 |      -0.00001 |       0.00000 |       0.00000 |       0.00000 |      -0.00001 |       0.00000 |       0.00000 |       2.28590 |      -0.20225 |     118.17026 |     131.08734 |     131.02631 |      12.91708 |     -87.71408 |      -0.20209 |     180.00000 |       0.00646 |      -0.00000 |      -0.19122 |  -34136.14062 |  178516.17188 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   1935.23816 |    1923.22034 |    1923.22034 |       0.00000 |      21.15601 |      16.15601 |     299.93591 |      -0.00001 |       0.00003 |       0.00003 |       0.00003 |      -0.00001 |       0.00003 |       0.00003 |       2.28677 |      -0.20253 |     118.17026 |     131.08734 |     131.02631 |      12.91708 |      92.28678 |       0.20237 |     180.00000 |      -0.08955 |      -0.00000 |      -0.50559 |      10.91062 |     -21.57983 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1936.22815 |    1924.19312 |    1924.19312 |       0.00000 |      21.15627 |      16.15627 |     299.93591 |      -0.00001 |       0.00004 |       0.00004 |       0.00004 |      -0.00001 |       0.00004 |       0.00004 |       2.28624 |      -0.20222 |     118.17027 |     131.08736 |     131.02631 |      12.91708 |     -87.71374 |      -0.20206 |     180.00000 |       0.10404 |      -0.00000 |      -0.15912 |     -94.67887 |     595.03369 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   1937.21997 |    1925.18396 |    1925.18396 |       0.00000 |      21.15658 |      16.15658 |     299.93591 |      -0.00001 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00001 |       0.00001 |       2.28672 |      -0.20230 |     118.17027 |     131.08736 |     131.02631 |      12.91708 |     -87.71326 |      -0.20214 |     180.00000 |       0.02405 |      -0.00000 |      -0.13960 |     379.29599 |   -2717.04053 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   1938.21802 |    1926.18018 |    1926.18018 |       0.00000 |      21.15686 |      16.15686 |     299.93591 |      -0.00001 |       0.00008 |       0.00007 |       0.00007 |      -0.00001 |       0.00008 |       0.00008 |       2.28637 |      -0.20059 |     118.17027 |     131.08736 |     131.02634 |      12.91708 |      92.28638 |       0.20043 |     180.00000 |      -0.21751 |      -0.00000 |       1.33052 |      36.03811 |      27.08573 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
   1939.23035 |    1927.23962 |    1927.23962 |       0.00000 |      21.15726 |      16.15726 |     299.93591 |      -0.00001 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00002 |       0.00002 |       2.28654 |      -0.20238 |     118.17029 |     131.08737 |     131.02638 |      12.91708 |     -87.71344 |      -0.20222 |     180.00000 |       0.04649 |      -0.00000 |      -0.48868 |      12.90569 |     -26.40953 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1940.21826 |    1928.18384 |    1928.18384 |       0.00000 |      21.15756 |      16.15756 |     299.93591 |      -0.00001 |       0.00003 |       0.00003 |       0.00003 |      -0.00001 |       0.00003 |       0.00003 |       2.28656 |      -0.20240 |     118.17029 |     131.08737 |     131.02638 |      12.91708 |     -87.71342 |      -0.20224 |     180.00000 |       0.08460 |      -0.00000 |      -0.22870 |    -186.73019 |     816.50159 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1941.21362 |    1929.22119 |    1929.22119 |       0.00000 |      21.15792 |      16.15792 |     299.93591 |      -0.00001 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00001 |       0.00001 |       2.28680 |      -0.20249 |     118.17029 |     131.08737 |     131.02638 |      12.91708 |     -87.71318 |      -0.20233 |     180.00000 |       0.03521 |      -0.00000 |      -0.16785 |    -100.37077 |     597.97498 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1942.21814 |    1930.18323 |    1930.18323 |       0.00000 |      21.15821 |      16.15821 |     299.93591 |      -0.00001 |       0.00004 |       0.00004 |       0.00004 |      -0.00001 |       0.00005 |       0.00005 |       2.28669 |      -0.20242 |     118.17030 |     131.08737 |     131.02638 |      12.91708 |     -87.71329 |      -0.20226 |     180.00000 |       0.11964 |      -0.00000 |      -1.93714 |       4.49394 |      -2.31989 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
   1943.23438 |    1931.23987 |    1931.23987 |       0.00000 |      21.15856 |      16.15856 |     299.93591 |      -0.00001 |       0.00004 |       0.00004 |       0.00004 |      -0.00001 |       0.00004 |       0.00004 |       2.28652 |      -0.20240 |     118.17030 |     131.08737 |     131.02638 |      12.91708 |      92.28653 |       0.20224 |     180.00000 |      -0.10450 |      -0.00000 |      -0.11649 |      -0.32755 |       2.81181 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.00000 |      -0.00000 | 
   1944.22925 |    1932.19434 |    1932.19434 |       0.00000 |      21.15885 |      16.15885 |     299.93591 |      -0.00001 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00001 |       0.00001 |       2.28670 |      -0.20234 |     118.17031 |     131.08739 |     131.02638 |      12.91708 |      92.28671 |       0.20217 |     180.00000 |      -0.03091 |      -0.00000 |      -0.16895 |   -1333.75684 |    7894.24463 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1945.22864 |    1933.19214 |    1933.19214 |       0.00000 |      21.15918 |      16.15918 |     299.93591 |      -0.00001 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00002 |       0.00002 |       2.28645 |      -0.20238 |     118.17031 |     131.08739 |     131.02638 |      12.91708 |      92.28646 |       0.20222 |     180.00000 |      -0.05353 |      -0.00000 |      -0.36377 |     169.20135 |    -465.12872 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1946.22852 |    1934.19214 |    1934.19214 |       0.00000 |      21.15949 |      16.15949 |     299.93591 |      -0.00001 |       0.00004 |       0.00004 |       0.00004 |      -0.00001 |       0.00005 |       0.00005 |       2.28651 |      -0.20238 |     118.17033 |     131.08740 |     131.02638 |      12.91708 |     -87.71347 |      -0.20222 |     180.00000 |       0.12676 |      -0.00000 |      -0.60302 |     -18.34557 |      30.42283 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1947.23022 |    1935.19299 |    1935.19299 |       0.00000 |      21.15982 |      16.15982 |     299.93591 |      -0.00001 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00001 |       0.00001 |       2.28683 |      -0.20238 |     118.17031 |     131.08739 |     131.02638 |      12.91708 |      92.28684 |       0.20222 |     180.00000 |      -0.03590 |      -0.00000 |      -0.12844 |    -789.30475 |    6145.16113 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
